arrival_time,trip_id,stop_sequence,route_id,service_id,block_id,direction_id,shape_id,trip_headsign
05:01:00,1920743,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
05:19:00,1920680,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
05:27:00,1920779,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
05:27:00,1920850,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
05:37:00,1920742,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
05:46:00,1920672,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
05:52:00,1999654,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
05:55:00,1920814,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
05:55:00,1920885,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
05:56:00,1999610,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:06:00,1920618,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:07:00,1920714,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
06:15:00,1999611,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:17:00,1999655,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
06:25:00,1920659,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:27:00,1920767,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:27:00,1920838,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:27:00,1920681,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
06:32:00,1999612,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:38:00,1999656,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
06:40:00,1920617,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:44:00,1920792,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
06:44:00,1920863,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
06:47:00,1999613,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:49:00,1920713,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
06:51:00,1920766,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:51:00,1920837,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:54:00,1920653,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
06:57:00,1999657,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:01:00,1999614,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:05:00,1920737,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:09:00,1920620,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:13:00,1999658,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:16:00,1920765,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:16:00,1999615,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:16:00,1920836,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:18:00,1920862,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:18:00,1920791,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:21:00,1920736,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:24:00,1920641,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:28:00,1999659,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:32:00,1999616,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:35:00,1920741,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:40:00,1920619,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:43:00,1999660,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:46:00,1999617,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:46:00,1920861,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:46:00,1920790,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:51:00,1920740,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
07:53:00,1920656,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:53:00,1920764,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:53:00,1920835,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
07:58:00,1999661,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:00:00,1999618,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:06:00,1920704,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:08:00,1920655,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:13:00,1999662,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:16:00,1999619,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:18:00,1920860,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:18:00,1920789,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:21:00,1920730,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:22:00,1920763,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:22:00,1920834,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:24:00,1920643,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:28:00,1999663,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:33:00,1999620,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:36:00,1920726,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:43:00,1920642,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:43:00,1999664,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:44:00,1920859,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:44:00,1920788,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:48:00,1999621,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:50:00,1920725,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
08:52:00,1920762,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:52:00,1920833,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:54:00,1920635,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
08:57:00,1999665,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:01:00,1999622,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:05:00,1920724,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:09:00,1920626,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:12:00,1999666,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:14:00,1920787,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:14:00,1920858,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:16:00,1999623,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:20:00,1920723,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:22:00,1920758,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:22:00,1920829,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:24:00,1920646,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:27:00,1999667,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:32:00,1999624,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:34:00,1920691,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:40:00,1920645,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:42:00,1999668,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:44:00,1920857,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:44:00,1920786,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:47:00,1999625,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:50:00,1920690,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
09:51:00,1920761,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:51:00,1920832,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:54:00,1920644,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
09:57:00,1999669,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:01:00,1999626,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:05:00,1920710,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:09:00,1920677,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:12:00,1999670,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:14:00,1920856,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:14:00,1920785,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:16:00,1999627,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:20:00,1920709,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:21:00,1920757,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:21:00,1920828,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:24:00,1920678,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:27:00,1999671,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:31:00,1999628,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:35:00,1920702,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:39:00,1920627,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:42:00,1999672,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:44:00,1920784,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:44:00,1920855,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:47:00,1999629,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:50:00,1920701,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
10:51:00,1920760,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:51:00,1920831,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:56:00,1920637,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
10:57:00,1999673,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:02:00,1999630,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:05:00,1920732,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:09:00,1920652,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:12:00,1999674,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:14:00,1920783,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:14:00,1920854,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:16:00,1999631,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:20:00,1920688,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:21:00,1920826,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:21:00,1920755,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:24:00,1920658,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:28:00,1999675,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:31:00,1999632,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:36:00,1920687,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:39:00,1920640,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:43:00,1999676,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:44:00,1920782,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:44:00,1920853,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:46:00,1999633,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:50:00,1920686,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
11:51:00,1920830,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:51:00,1920759,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:54:00,1920639,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
11:58:00,1999677,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:01:00,1999634,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:06:00,1920693,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:09:00,1920649,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:13:00,1999678,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:14:00,1920781,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:14:00,1920852,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:16:00,1999635,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:20:00,1920692,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:21:00,1920827,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:21:00,1920756,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:24:00,1920657,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:27:00,1999679,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:31:00,1999636,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:35:00,1920708,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:39:00,1920624,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:42:00,1999680,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:44:00,1920851,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:44:00,1920780,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:46:00,1999637,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:50:00,1920728,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
12:51:00,1920849,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:51:00,1920778,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:54:00,1920623,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
12:58:00,1999681,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:01:00,1999638,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:06:00,1920727,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:09:00,1920638,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:13:00,1999682,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:14:00,1920813,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:14:00,1920884,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:16:00,1999639,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:20:00,1920705,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:21:00,1920824,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:21:00,1920753,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:24:00,1920654,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:27:00,1999683,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:31:00,1999640,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:35:00,1920697,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:38:00,1920636,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:42:00,1999684,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:44:00,1920812,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:44:00,1920883,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:46:00,1999641,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:50:00,1920703,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
13:51:00,1920777,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:51:00,1920848,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:54:00,1920670,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
13:57:00,1999685,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:01:00,1999642,1,10,Weekdays,1091,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:05:00,1920729,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:09:00,1920671,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:12:00,1999686,1,10,Weekdays,1092,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:14:00,1920811,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:14:00,1920882,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:16:00,1999643,1,10,Weekdays,1093,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:20:00,1920706,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:21:00,1920825,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:21:00,1920754,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:24:00,1920669,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:27:00,1999687,1,10,Weekdays,1091,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:31:00,1999644,1,10,Weekdays,1094,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:35:00,1920689,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:39:00,1920668,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:42:00,1999688,1,10,Weekdays,1093,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:44:00,1920810,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:44:00,1920881,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:46:00,1999645,1,10,Weekdays,1092,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:49:00,1920733,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
14:51:00,1920776,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:51:00,1920847,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:54:00,1920667,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
14:57:00,1999689,1,10,Weekdays,1094,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:05:00,1920719,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:09:00,1920666,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
15:14:00,1920809,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:14:00,1920880,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:20:00,1920718,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:21:00,1920823,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
15:21:00,1920752,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
15:24:00,1920665,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
15:35:00,1920712,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:38:00,1920664,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
15:44:00,1920879,1,10,Sunday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:44:00,1920808,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:48:00,1920711,1,10,Weekdays,1074,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
15:51:00,1920775,1,10,Saturday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
15:51:00,1920846,1,10,Sunday,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
15:56:00,1920663,1,10,Weekdays,1073,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
16:03:00,1920722,1,10,Weekdays,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
16:11:00,1920651,1,10,Weekdays,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
16:14:00,1920878,1,10,Sunday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
16:14:00,1920807,1,10,Saturday,1072,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
16:18:00,1920721,1,10,Weekdays,1073,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
16:21:00,1920751,1,10,Saturday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
16:21:00,1920822,1,10,Sunday,1071,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
16:26:00,1920647,1,10,Weekdays,1074,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
16:33:00,1920720,1,10,Weekdays,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
16:41:00,1920629,1,10,Weekdays,1072,0,10_EB01,10 METRO LIGHT RAIL VIA AIRPORT
16:44:00,1920806,1,10,Saturday,1071,1,10_WB01,10 SANTA CLARA CALTRAIN VIA AIRPORT
